 sid  | stid | category | ord | mh | fh 
 7030 |   23 | COM      |   9 |  0 |  0
 7030 |   23 | COM      |  10 |  0 |  0
 7030 |   23 | COM      |  11 |  1 |  1
 7030 |   23 | COM      |  12 |  0 |  0
 7030 |   23 | COM      |  13 |  1 |  0
 7030 |   23 | COM      |  14 |  0 |  0
 7647 |   23 | COM      |   5 |  2 |  0
 7647 |   23 | COM      |   4 |  0 |  0
 7647 |   23 | COM      |   3 |  2 |  0
 7647 |   23 | COM      |   2 |  0 |  0
 7036 |   23 | COM      |   0 |  4 |  0
 7036 |   23 | COM      |   1 |  2 |  0
 7036 |   23 | COM      |   2 |  1 |  0
 7036 |   23 | COM      |   3 |  0 |  0
 7036 |   23 | COM      |   4 |  0 |  0
 7036 |   23 | COM      |   5 |  0 |  0
 7036 |   23 | COM      |   6 |  0 |  0
 7647 |   23 | COM      |   1 |  0 |  0
 7647 |   23 | COM      |   0 |  0 |  0
 7041 |   23 | COM      |   0 |  1 |  0
 7041 |   23 | COM      |   1 |  0 |  0
 7041 |   23 | COM      |   2 |  0 |  0
 7041 |   23 | COM      |   3 |  1 |  0
 7041 |   23 | COM      |   4 |  2 |  0
 7041 |   23 | COM      |   5 |  1 |  0
 7041 |   23 | COM      |   6 |  1 |  0
 7041 |   23 | COM      |   7 |  1 |  0
 7041 |   23 | COM      |   8 |  4 |  0
 7041 |   23 | COM      |   9 |  3 |  0
 7041 |   23 | COM      |  10 |  3 |  0
 7041 |   23 | COM      |  11 |  3 |  0
 7041 |   23 | COM      |  12 |  1 |  0
 7041 |   23 | COM      |  13 |  1 |  0
 7041 |   23 | COM      |  14 |  1 |  0
 7045 |   23 | COM      |   0 |  1 |  0
 7045 |   23 | COM      |   1 |  0 |  0
 7045 |   23 | COM      |   2 |  0 |  0
 7045 |   23 | COM      |   3 |  0 |  0
 7045 |   23 | COM      |   4 |  0 |  0
 7045 |   23 | COM      |   5 |  1 |  0
 7045 |   23 | COM      |   6 |  0 |  0
 7045 |   23 | COM      |   7 |  1 |  0
 7045 |   23 | COM      |   8 |  0 |  1
 6925 |   23 | COM      |   0 |  2 |  3
 6925 |   23 | COM      |   1 |  1 |  1
 6925 |   23 | COM      |   2 |  3 |  3
 7788 |   23 | COM      |   1 |  1 |  0
 7636 |   23 | COM      |  14 |  1 |  0
 7045 |   23 | COM      |   9 |  1 |  0
 7636 |   23 | COM      |  13 |  1 |  0
 7636 |   23 | COM      |  12 |  0 |  0
 7636 |   23 | COM      |  11 |  1 |  0
 7636 |   23 | COM      |  10 |  1 |  0
 7636 |   23 | COM      |   9 |  0 |  0
 7636 |   23 | COM      |   8 |  0 |  0
 7636 |   23 | COM      |   7 |  0 |  0
 7636 |   23 | COM      |   6 |  0 |  0
 7636 |   23 | COM      |   5 |  1 |  0
 7053 |   23 | COM      |   0 |  0 |  0
 7636 |   23 | COM      |   4 |  1 |  0
 7053 |   23 | COM      |   1 |  0 |  0
 7636 |   23 | COM      |   3 |  1 |  0
 7053 |   23 | COM      |   2 |  0 |  0
 7636 |   23 | COM      |   2 |  0 |  0
 7053 |   23 | COM      |   3 |  0 |  0
 7053 |   23 | COM      |   4 |  0 |  0
 7636 |   23 | COM      |   1 |  0 |  0
 7636 |   23 | COM      |   0 |  0 |  0
 7053 |   23 | COM      |   5 |  0 |  0
 7816 |   23 | COM      |   9 |  0 |  1
 7816 |   23 | COM      |   8 |  1 |  1
 7816 |   23 | COM      |   7 |  1 |  0
 7816 |   23 | COM      |   6 |  1 |  3
 7816 |   23 | COM      |   5 |  0 |  1
 7788 |   23 | COM      |   0 |  0 |  0
 7057 |   23 | COM      |   0 |  0 |  0
 7057 |   23 | COM      |   1 |  0 |  0
 7616 |   23 | COM      |   8 |  0 |  0
 7616 |   23 | COM      |   7 |  1 |  0
 7616 |   23 | COM      |   6 |  0 |  0
 6932 |   23 | COM      |   0 |  0 |  0
 6932 |   23 | COM      |   1 |  0 |  0
 6932 |   23 | COM      |   2 |  0 |  0
 6932 |   23 | COM      |   3 |  0 |  0
 6932 |   23 | COM      |   4 |  0 |  0
 7063 |   23 | COM      |   0 |  0 |  0
 7063 |   23 | COM      |   1 |  0 |  0
 7063 |   23 | COM      |   2 |  0 |  0
 7063 |   23 | COM      |   3 |  1 |  0
 7063 |   23 | COM      |   4 |  2 |  0
 7063 |   23 | COM      |   5 |  0 |  0
 7063 |   23 | COM      |   6 |  0 |  0
 6931 |   23 | COM      |   0 |  1 |  0
 7063 |   23 | COM      |   7 |  0 |  0
 6931 |   23 | COM      |   1 |  0 |  0
 7063 |   23 | COM      |   8 |  0 |  0
 6932 |   23 | COM      |   5 |  0 |  0
 7063 |   23 | COM      |   9 |  0 |  0
 7065 |   23 | COM      |   0 |  1 |  0
 6931 |   23 | COM      |   2 |  0 |  0
 7065 |   23 | COM      |   1 |  4 |  0
 6932 |   23 | COM      |   6 |  0 |  0
 7063 |   23 | COM      |  10 |  0 |  0
 6931 |   23 | COM      |   3 |  0 |  0
 7063 |   23 | COM      |  11 |  0 |  0
 6932 |   23 | COM      |   7 |  0 |  0
 7063 |   23 | COM      |  12 |  0 |  0
 7063 |   23 | COM      |  13 |  0 |  0
 7063 |   23 | COM      |  14 |  0 |  0
 6932 |   23 | COM      |   8 |  0 |  0
 6932 |   23 | COM      |   9 |  1 |  0
 7768 |   23 | COM      |   4 |  8 |  1
 7616 |   23 | COM      |   5 |  0 |  0
 7616 |   23 | COM      |   4 |  0 |  0
 7768 |   23 | COM      |   3 | 10 |  2
 7616 |   23 | COM      |   3 |  0 |  0
 7616 |   23 | COM      |   2 |  0 |  0
 7616 |   23 | COM      |   1 |  0 |  0
 7616 |   23 | COM      |   0 |  0 |  0
 7768 |   23 | COM      |   2 | 10 |  2
 7768 |   23 | COM      |   1 | 10 |  2
 7072 |   23 | COM      |   0 |  0 |  1
 7768 |   23 | COM      |   0 | 10 |  4
 7072 |   23 | COM      |   1 |  0 |  0
 7072 |   23 | COM      |   3 |  2 |  0
 7072 |   23 | COM      |   2 |  1 |  0
 7744 |   23 | COM      |  14 |  6 |  0
 7744 |   23 | COM      |  13 |  5 |  0
 7744 |   23 | COM      |  12 |  5 |  0
 7744 |   23 | COM      |  11 |  5 |  0
 7744 |   23 | COM      |  10 |  4 |  0
 7744 |   23 | COM      |   9 |  3 |  0
 7816 |   23 | COM      |   4 |  0 |  1
 7816 |   23 | COM      |   3 |  1 |  1
 7077 |   23 | COM      |   0 |  0 |  0
 7744 |   23 | COM      |   8 |  4 |  0
 7744 |   23 | COM      |   7 |  3 |  0
 7077 |   23 | COM      |   1 |  0 |  0
 7744 |   23 | COM      |   6 |  6 |  0
 7077 |   23 | COM      |   2 |  0 |  0
 7744 |   23 | COM      |   5 |  3 |  0
 7077 |   23 | COM      |   3 |  0 |  0
 7744 |   23 | COM      |   4 |  5 |  0
 7077 |   23 | COM      |   4 |  0 |  0
 7744 |   23 | COM      |   3 |  4 |  0
 7077 |   23 | COM      |   5 |  0 |  0
 7744 |   23 | COM      |   2 |  4 |  0
 7077 |   23 | COM      |   6 |  1 |  0
 7744 |   23 | COM      |   1 |  8 |  0
 7744 |   23 | COM      |   0 |  6 |  0
 7077 |   23 | COM      |   7 |  0 |  0
 7077 |   23 | COM      |   8 |  1 |  0
 7077 |   23 | COM      |   9 |  1 |  0
 7077 |   23 | COM      |  10 |  3 |  0
 7077 |   23 | COM      |  11 |  1 |  0
 6939 |   23 | COM      |   4 |  0 |  0
 6939 |   23 | COM      |   0 |  0 |  0
 7084 |   23 | COM      |   0 |  4 |  0
 7084 |   23 | COM      |   1 |  2 |  0
 7084 |   23 | COM      |   2 |  2 |  0
 7084 |   23 | COM      |   3 |  2 |  0
 7084 |   23 | COM      |   4 |  0 |  0
 7084 |   23 | COM      |   5 |  0 |  0
 7084 |   23 | COM      |   6 |  1 |  0
 7084 |   23 | COM      |   7 |  0 |  0
 7084 |   23 | COM      |   8 |  3 |  0
 7084 |   23 | COM      |   9 |  1 |  0
 6994 |   23 | COM      |   3 |  0 |  0
 7084 |   23 | COM      |  11 |  2 |  0
 7084 |   23 | COM      |  12 |  1 |  0
 6939 |   23 | COM      |   1 |  0 |  0
 6939 |   23 | COM      |   2 |  0 |  0
 6939 |   23 | COM      |   3 |  0 |  0
 6939 |   23 | COM      |   5 |  0 |  0
 6939 |   23 | COM      |   6 |  0 |  0
 6939 |   23 | COM      |   7 |  0 |  0
 6939 |   23 | COM      |   8 |  0 |  0
 7816 |   23 | COM      |   2 |  0 |  1
 7816 |   23 | COM      |   1 |  0 |  0
 7816 |   23 | COM      |   0 |  0 |  0
 7611 |   23 | COM      |   1 | 10 |  0
 7089 |   23 | COM      |   0 |  2 |  0
 7089 |   23 | COM      |   1 |  2 |  0
 7089 |   23 | COM      |   2 |  0 |  0
 7089 |   23 | COM      |   3 |  0 |  0
 7089 |   23 | COM      |   4 |  0 |  0
 7089 |   23 | COM      |   5 |  0 |  0
 7089 |   23 | COM      |   6 |  0 |  0
 7089 |   23 | COM      |   7 |  0 |  0
 7089 |   23 | COM      |   8 |  0 |  0
 7089 |   23 | COM      |   9 |  0 |  0
 7611 |   23 | COM      |   0 | 10 |  0
 7093 |   23 | COM      |   0 |  0 |  0
 7093 |   23 | COM      |   1 |  0 |  0
 7093 |   23 | COM      |   2 |  0 |  0
 7093 |   23 | COM      |   3 |  0 |  0
 7093 |   23 | COM      |   4 |  0 |  0
 7093 |   23 | COM      |   5 |  0 |  0
 7093 |   23 | COM      |   6 |  0 |  0
 7093 |   23 | COM      |   7 |  0 |  0
 7093 |   23 | COM      |   8 |  0 |  0
 7093 |   23 | COM      |   9 |  0 |  0
 7093 |   23 | COM      |  10 |  0 |  0
 7093 |   23 | COM      |  11 |  0 |  0
 7093 |   23 | COM      |  12 |  0 |  0
 7093 |   23 | COM      |  13 |  0 |  0
 7093 |   23 | COM      |  14 |  1 |  0
 7097 |   23 | COM      |   0 |  0 |  0
 7097 |   23 | COM      |   1 |  1 |  0
 7097 |   23 | COM      |   2 |  1 |  0
 7097 |   23 | COM      |   3 |  0 |  0
 7097 |   23 | COM      |   4 |  1 |  0
 7097 |   23 | COM      |   5 |  0 |  0
 7097 |   23 | COM      |   6 |  1 |  0
 7097 |   23 | COM      |   7 |  1 |  0
 7097 |   23 | COM      |   8 |  1 |  0
 7097 |   23 | COM      |   9 |  0 |  0
 7097 |   23 | COM      |  10 |  0 |  0
 7097 |   23 | COM      |  11 |  2 |  0
 7097 |   23 | COM      |  12 |  1 |  0
 7097 |   23 | COM      |  13 |  0 |  0
 7097 |   23 | COM      |  14 |  0 |  0
 7100 |   23 | COM      |   0 |  0 |  0
 7100 |   23 | COM      |   1 |  0 |  0
 7100 |   23 | COM      |   2 |  0 |  0
 7100 |   23 | COM      |   3 |  0 |  0
 7100 |   23 | COM      |   4 |  0 |  0
 7100 |   23 | COM      |   5 |  0 |  0
 7100 |   23 | COM      |   6 |  1 |  0
 7100 |   23 | COM      |   7 |  0 |  0
 7100 |   23 | COM      |   8 |  0 |  0
 7100 |   23 | COM      |   9 |  0 |  0
 7100 |   23 | COM      |  10 |  1 |  0
 7100 |   23 | COM      |  11 |  0 |  0
 7100 |   23 | COM      |  12 |  0 |  0
 7100 |   23 | COM      |  13 |  0 |  0
 7100 |   23 | COM      |  14 |  1 |  0
 7608 |   23 | COM      |  14 |  0 |  0
 7608 |   23 | COM      |  13 |  0 |  0
 7608 |   23 | COM      |  12 |  2 |  0
 7608 |   23 | COM      |  11 |  1 |  0
 7608 |   23 | COM      |  10 |  0 |  0
 7608 |   23 | COM      |   9 |  0 |  0
 7608 |   23 | COM      |   8 |  0 |  0
 7608 |   23 | COM      |   7 |  0 |  0
 7608 |   23 | COM      |   6 |  0 |  0
 7103 |   23 | COM      |   0 |  1 |  0
 7107 |   23 | COM      |   0 |  0 |  2
 7103 |   23 | COM      |   1 |  0 |  0
 7107 |   23 | COM      |   1 |  0 |  3
 7103 |   23 | COM      |   2 |  0 |  0
 7107 |   23 | COM      |   2 |  1 |  1
 7103 |   23 | COM      |   3 |  1 |  0
 7107 |   23 | COM      |   3 |  0 |  1
 7107 |   23 | COM      |   4 |  0 |  0
 7103 |   23 | COM      |   4 |  0 |  1
 7107 |   23 | COM      |   5 |  0 |  0
 7107 |   23 | COM      |   6 |  1 |  0
 7103 |   23 | COM      |   5 |  0 |  0
 7107 |   23 | COM      |   7 |  0 |  0
 7103 |   23 | COM      |   6 |  0 |  0
 7107 |   23 | COM      |   8 |  0 |  0
 7103 |   23 | COM      |   7 |  0 |  0
 7107 |   23 | COM      |   9 |  0 |  0
 7107 |   23 | COM      |  10 |  0 |  0
 7103 |   23 | COM      |   8 |  2 |  0
 6904 |   23 | COM      |   0 |  0 |  0
 7107 |   23 | COM      |  11 |  0 |  0
 6904 |   23 | COM      |   1 |  1 |  0
 7103 |   23 | COM      |   9 |  0 |  0
 6904 |   23 | COM      |   2 |  0 |  0
 7103 |   23 | COM      |  10 |  1 |  0
 7103 |   23 | COM      |  11 |  0 |  0
 7103 |   23 | COM      |  12 |  2 |  0
 7103 |   23 | COM      |  13 |  0 |  0
 7103 |   23 | COM      |  14 |  0 |  0
 7608 |   23 | COM      |   5 |  0 |  0
 7608 |   23 | COM      |   4 |  0 |  0
 7608 |   23 | COM      |   3 |  0 |  0
 7608 |   23 | COM      |   2 |  1 |  0
 7608 |   23 | COM      |   1 |  2 |  0
 7608 |   23 | COM      |   0 |  2 |  0
 7604 |   23 | COM      |  14 |  0 |  0
 7604 |   23 | COM      |  13 |  0 |  0
 7604 |   23 | COM      |  12 |  0 |  0
 7604 |   23 | COM      |  11 |  0 |  0
 7604 |   23 | COM      |  10 |  0 |  0
 6904 |   23 | COM      |   3 |  0 |  0
 6904 |   23 | COM      |   4 |  0 |  0
 6904 |   23 | COM      |   5 |  0 |  0
 6904 |   23 | COM      |   6 |  1 |  0
 6904 |   23 | COM      |   7 |  0 |  0
 6904 |   23 | COM      |   8 |  1 |  0
 6904 |   23 | COM      |   9 |  0 |  0
 6959 |   23 | COM      |   0 |  0 |  0
 6959 |   23 | COM      |   1 |  0 |  0
 6959 |   23 | COM      |   2 |  2 |  0
 6959 |   23 | COM      |   3 |  1 |  0
 6959 |   23 | COM      |   4 |  1 |  0
 6959 |   23 | COM      |   5 |  0 |  0
 6959 |   23 | COM      |   6 |  1 |  0
 7115 |   23 | COM      |   0 |  1 |  0
 7115 |   23 | COM      |   1 |  0 |  0
 7115 |   23 | COM      |   2 |  0 |  0
 6959 |   23 | COM      |   7 |  0 |  0
 6959 |   23 | COM      |   8 |  0 |  0
 7115 |   23 | COM      |   3 |  1 |  0
 6959 |   23 | COM      |   9 |  0 |  0
 6960 |   23 | COM      |   0 |  9 |  2
 6960 |   23 | COM      |   1 |  9 |  0
 6904 |   23 | COM      |  10 |  0 |  0
 6904 |   23 | COM      |  11 |  0 |  0
 6904 |   23 | COM      |  12 |  0 |  0
 6904 |   23 | COM      |  13 |  0 |  0
 6904 |   23 | COM      |  14 |  0 |  0
 7119 |   23 | COM      |   0 |  0 |  0
 7119 |   23 | COM      |   1 |  0 |  0
 7119 |   23 | COM      |   2 |  1 |  0
 7119 |   23 | COM      |   3 |  3 |  0
 7119 |   23 | COM      |   4 |  4 |  0
 7119 |   23 | COM      |   5 |  1 |  0
 7119 |   23 | COM      |   6 |  4 |  0
 7119 |   23 | COM      |   7 |  7 |  0
 7119 |   23 | COM      |   8 |  1 |  0
 6893 |   23 | COM      |   0 |  0 |  0
 6893 |   23 | COM      |   1 |  1 |  0
 7702 |   23 | COM      |  11 |  1 |  0
 7702 |   23 | COM      |  10 |  2 |  0
 7702 |   23 | COM      |   9 |  2 |  1
 7702 |   23 | COM      |   8 |  2 |  0
 7702 |   23 | COM      |   7 |  2 |  0
 7702 |   23 | COM      |   6 |  1 |  0
 7604 |   23 | COM      |   9 |  0 |  0
 7604 |   23 | COM      |   8 |  0 |  0
 7604 |   23 | COM      |   7 |  0 |  0
 7604 |   23 | COM      |   6 |  0 |  0
 7604 |   23 | COM      |   5 |  0 |  0
 7604 |   23 | COM      |   4 |  0 |  0
 7604 |   23 | COM      |   3 |  0 |  0
 7604 |   23 | COM      |   2 |  0 |  0
 7604 |   23 | COM      |   1 |  0 |  0
 7604 |   23 | COM      |   0 |  0 |  0
 7597 |   23 | COM      |  14 |  0 |  0
 7123 |   23 | COM      |   0 |  0 |  0
 7123 |   23 | COM      |   1 |  0 |  0
 7123 |   23 | COM      |   2 |  0 |  0
 7123 |   23 | COM      |   3 |  0 |  0
 7123 |   23 | COM      |   4 |  1 |  0
 7123 |   23 | COM      |   5 |  0 |  0
 7123 |   23 | COM      |   6 |  2 |  0
 7123 |   23 | COM      |   7 |  1 |  0
 7123 |   23 | COM      |   8 |  1 |  0
 7123 |   23 | COM      |   9 |  1 |  0
 7123 |   23 | COM      |  10 |  1 |  0
 7123 |   23 | COM      |  11 |  0 |  0
 7123 |   23 | COM      |  12 |  1 |  0
 7702 |   23 | COM      |   5 |  0 |  0
 7702 |   23 | COM      |   4 |  1 |  0
 7702 |   23 | COM      |   3 |  1 |  0
 7597 |   23 | COM      |  13 |  0 |  0
 7597 |   23 | COM      |  12 |  0 |  0
 7597 |   23 | COM      |  11 |  0 |  0
 7597 |   23 | COM      |  10 |  0 |  0
 7597 |   23 | COM      |   9 |  1 |  0
 7597 |   23 | COM      |   8 |  1 |  0
 7597 |   23 | COM      |   7 |  0 |  0
 7597 |   23 | COM      |   6 |  0 |  0
 7597 |   23 | COM      |   5 |  0 |  0
 7597 |   23 | COM      |   4 |  0 |  0
 7597 |   23 | COM      |   3 |  1 |  0
 7597 |   23 | COM      |   2 |  0 |  0
 7597 |   23 | COM      |   1 |  0 |  0
 7597 |   23 | COM      |   0 |  1 |  0
 7129 |   23 | COM      |   0 |  1 |  0
 7129 |   23 | COM      |   1 |  2 |  0
 7129 |   23 | COM      |   2 |  1 |  0
 7702 |   23 | COM      |   2 |  1 |  0
 7703 |   23 | COM      |  14 |  0 |  0
 7703 |   23 | COM      |  13 |  0 |  0
 7132 |   23 | COM      |   0 |  0 |  0
 7132 |   23 | COM      |   1 |  0 |  0
 7132 |   23 | COM      |   2 |  0 |  0
 7132 |   23 | COM      |   3 |  0 |  0
 7132 |   23 | COM      |   4 |  0 |  0
 7132 |   23 | COM      |   5 |  0 |  0
 7132 |   23 | COM      |   6 |  0 |  1
 7132 |   23 | COM      |   7 |  0 |  0
 7132 |   23 | COM      |   8 |  0 |  0
 7132 |   23 | COM      |   9 |  0 |  0
 7132 |   23 | COM      |  10 |  0 |  0
 7132 |   23 | COM      |  11 |  0 |  0
 7132 |   23 | COM      |  12 |  0 |  0
 7132 |   23 | COM      |  13 |  0 |  0
 7132 |   23 | COM      |  14 |  0 |  0
 7702 |   23 | COM      |   1 |  0 |  1
 7136 |   23 | COM      |   0 |  0 |  0
 7136 |   23 | COM      |   1 |  0 |  0
 7136 |   23 | COM      |   2 |  0 |  0
 7136 |   23 | COM      |   3 |  0 |  0
 7123 |   23 | COM      |  13 |  0 |  0
 7123 |   23 | COM      |  14 |  0 |  0
 7142 |   23 | COM      |   0 | 10 |  0
 7142 |   23 | COM      |   1 | 10 |  0
 7142 |   23 | COM      |   2 | 10 |  0
 7142 |   23 | COM      |   3 |  9 |  1
 7142 |   23 | COM      |   4 | 10 |  0
 7141 |   23 | COM      |   0 |  2 |  0
 6966 |   23 | COM      |   0 |  2 |  0
 6967 |   23 | COM      |   0 |  1 |  0
 6967 |   23 | COM      |   1 |  0 |  0
 6966 |   23 | COM      |   1 |  3 |  0
 6967 |   23 | COM      |   2 |  4 |  0
 7580 |   23 | COM      |  14 |  0 |  0
 7580 |   23 | COM      |  13 |  0 |  0
 7580 |   23 | COM      |  12 |  0 |  0
 7580 |   23 | COM      |  11 |  0 |  0
 7580 |   23 | COM      |  10 |  0 |  0
 7152 |   23 | COM      |   0 |  1 |  0
 7152 |   23 | COM      |   1 |  0 |  0
 7152 |   23 | COM      |   2 |  0 |  0
 7151 |   23 | COM      |   0 |  1 |  0
 7152 |   23 | COM      |   3 |  0 |  0
 7152 |   23 | COM      |   4 |  0 |  0
 7151 |   23 | COM      |   1 |  1 |  0
 7152 |   23 | COM      |   5 |  0 |  0
 7152 |   23 | COM      |   6 |  0 |  0
 7151 |   23 | COM      |   2 |  0 |  0
 7152 |   23 | COM      |   7 |  0 |  0
 7152 |   23 | COM      |   8 |  0 |  0
 7151 |   23 | COM      |   3 |  1 |  0
 7152 |   23 | COM      |   9 |  0 |  0
 7152 |   23 | COM      |  10 |  0 |  0
 7151 |   23 | COM      |   4 |  0 |  0
 7152 |   23 | COM      |  11 |  0 |  0
 7152 |   23 | COM      |  12 |  0 |  0
 7151 |   23 | COM      |   5 |  0 |  0
 7152 |   23 | COM      |  13 |  0 |  0
 7152 |   23 | COM      |  14 |  0 |  0
 7151 |   23 | COM      |   6 |  0 |  0
 7151 |   23 | COM      |   7 |  1 |  0
 7151 |   23 | COM      |   8 |  0 |  0
 7151 |   23 | COM      |   9 |  1 |  0
 6967 |   23 | COM      |   3 |  0 |  0
 7151 |   23 | COM      |  10 |  0 |  0
 7151 |   23 | COM      |  11 |  0 |  0
 6967 |   23 | COM      |   4 |  0 |  0
 7151 |   23 | COM      |  12 |  1 |  0
 7151 |   23 | COM      |  13 |  0 |  0
 7151 |   23 | COM      |  14 |  0 |  0
 7580 |   23 | COM      |   9 |  0 |  0
 7580 |   23 | COM      |   8 |  0 |  0
 7580 |   23 | COM      |   7 |  0 |  0
 7580 |   23 | COM      |   6 |  1 |  1
 7580 |   23 | COM      |   5 |  0 |  0
 7580 |   23 | COM      |   4 |  0 |  0
 7580 |   23 | COM      |   3 |  0 |  0
 7580 |   23 | COM      |   2 |  0 |  0
 7580 |   23 | COM      |   1 |  0 |  0
 7580 |   23 | COM      |   0 |  0 |  0
 7582 |   23 | COM      |   0 |  1 |  0
 6967 |   23 | COM      |   5 |  1 |  0
 7703 |   23 | COM      |  12 |  0 |  0
 7703 |   23 | COM      |  11 |  0 |  0
 7703 |   23 | COM      |  10 |  0 |  0
 7702 |   23 | COM      |   0 |  1 |  0
 7703 |   23 | COM      |   9 |  1 |  0
 7703 |   23 | COM      |   8 |  1 |  0
 7703 |   23 | COM      |   7 |  2 |  0
 7703 |   23 | COM      |   6 |  0 |  0
 7703 |   23 | COM      |   5 |  1 |  0
 7159 |   23 | COM      |   0 |  0 |  0
 7703 |   23 | COM      |   4 |  0 |  0
 7703 |   23 | COM      |   3 |  2 |  0
 7703 |   23 | COM      |   2 |  0 |  0
 7703 |   23 | COM      |   1 |  0 |  0
 7703 |   23 | COM      |   0 |  1 |  0
 7185 |   23 | COM      |   0 |  1 |  0
 7185 |   23 | COM      |   1 |  1 |  0
 7185 |   23 | COM      |   2 |  0 |  0
 7185 |   23 | COM      |   3 |  2 |  0
 7185 |   23 | COM      |   4 |  0 |  0
 7185 |   23 | COM      |   5 |  1 |  0
 7185 |   23 | COM      |   6 |  0 |  0
 7185 |   23 | COM      |   7 |  1 |  0
 7573 |   23 | COM      |  14 | 10 |  0
 7573 |   23 | COM      |  13 |  1 |  0
 7573 |   23 | COM      |  12 |  0 |  0
 7573 |   23 | COM      |  11 |  0 |  0
 7573 |   23 | COM      |  10 |  0 |  0
 7573 |   23 | COM      |   9 |  1 |  0
 7573 |   23 | COM      |   8 |  1 |  0
 6974 |   23 | COM      |   0 |  0 |  0
 7172 |   23 | COM      |   0 |  1 |  1
 7172 |   23 | COM      |   1 |  3 |  1
 7172 |   23 | COM      |   2 |  0 |  0
 7172 |   23 | COM      |   3 |  1 |  0
 7172 |   23 | COM      |   4 |  0 |  0
 7172 |   23 | COM      |   5 |  0 |  0
 7172 |   23 | COM      |   6 |  0 |  0
 7172 |   23 | COM      |   7 |  0 |  1
 7172 |   23 | COM      |   8 |  2 |  0
 7172 |   23 | COM      |   9 |  1 |  0
 7172 |   23 | COM      |  10 |  1 |  0
 7172 |   23 | COM      |  11 |  1 |  1
 7172 |   23 | COM      |  12 |  0 |  1
 7172 |   23 | COM      |  13 |  0 |  0
 7172 |   23 | COM      |  14 |  1 |  0
 6974 |   23 | COM      |   1 |  0 |  0
 6893 |   23 | COM      |   2 |  0 |  0
 7174 |   23 | COM      |   0 |  0 |  0
 7174 |   23 | COM      |   1 |  1 |  0
 6974 |   23 | COM      |   2 |  0 |  0
 6974 |   23 | COM      |   3 |  0 |  0
 7573 |   23 | COM      |   7 |  0 |  0
 7573 |   23 | COM      |   6 |  0 |  0
 7573 |   23 | COM      |   5 |  0 |  0
 7573 |   23 | COM      |   4 |  0 |  0
 7573 |   23 | COM      |   3 |  1 |  0
 6974 |   23 | COM      |   4 |  0 |  0
 7573 |   23 | COM      |   2 |  0 |  0
 7573 |   23 | COM      |   1 |  0 |  0
 7573 |   23 | COM      |   0 |  1 |  0
 6974 |   23 | COM      |   5 |  0 |  0
 6974 |   23 | COM      |   6 |  0 |  0
 6908 |   23 | COM      |   0 |  0 |  0
 6974 |   23 | COM      |   7 |  0 |  0
 7179 |   23 | COM      |   0 |  0 |  0
 7179 |   23 | COM      |   1 |  0 |  0
 7179 |   23 | COM      |   2 |  0 |  0
 7179 |   23 | COM      |   3 |  0 |  0
 7179 |   23 | COM      |   4 |  0 |  0
 7179 |   23 | COM      |   5 |  1 |  0
 7179 |   23 | COM      |   6 |  0 |  0
 7179 |   23 | COM      |   7 |  0 |  0
 7179 |   23 | COM      |   8 |  0 |  0
 7179 |   23 | COM      |   9 |  1 |  0
 7179 |   23 | COM      |  10 |  0 |  0
 7179 |   23 | COM      |  11 |  0 |  0
 7179 |   23 | COM      |  12 |  0 |  0
 7179 |   23 | COM      |  13 |  0 |  0
 7179 |   23 | COM      |  14 |  0 |  0
 6908 |   23 | COM      |   1 |  1 |  0
 6974 |   23 | COM      |   8 |  0 |  0
